NAME	CD8 T	B	Naive CD4 T	CD14+ Mono	NK	FCGR3A+ Mono	Memory CD4 T	DC	Platelet
CUX1	18.3121071423427	23.0208026747986	12.1678149121596	54.0911678607075	17.2482631693018	170.249524119497	32.6945478115406	47.3598312663892	4.2021091164536
CX3CR1	84.6371353422007	11.4624301353437	7.87231204453487	84.686655823856	231.075844776587	137.547981540106	12.0859369954843	32.6087017828528	51.7744360835386
CXCL10	1.05979217346883	3.28980361283026	1.15781111755338	6.9850990613062	1.15492425868848	31.7145363388604	1	1.46077454522074	4.2021091164536
CXCL16	3.98645150377696	10.8522582141756	7.04364840093187	52.2302892683685	1.15492425868848	193.366476977716	3.76609626282028	64.7462249531865	220.409951012233
CXCL2	3.15202218859389	1.0411581521333	1.61981666443787	66.9666230564821	1.15492425868848	12.0450143666339	1.46305359591722	60.5754243205806	4.2021091164536
CXCR1	1.66286639828034	3.41982819605	1	1.48671086398338	14.0114929610527	1.06217133082778	1	1.46077454522074	4.2021091164536
CXCR2	1.05979217346883	1.0411581521333	1.28981711379552	1	12.5744600696876	2.25222723487881	1.49326067463084	1.46077454522074	4.2021091164536
CXCR3	63.84817973565	6.41609938823678	70.9050852913258	1.44966551416866	19.8940451054481	7.07182126201573	10.8242822418611	103.370150330004	4.2021091164536
CXCR5	6.6506827430683	65.0315687608975	7.67047078259997	2.11166441463869	1.15492425868848	8.74848287185241	2.19147808965007	6.24024847330314	4.2021091164536
CXCR6	39.399481786912	1.0411581521333	6.17784513443509	1.2734617890103	4.06917296490104	1.06217133082778	3.96825594574394	8.0475940196438	4.2021091164536
CXXC5	55.0387928596059	208.985523722819	11.0598573221222	46.7199372430412	134.828043518719	3.98102728150242	8.04201028301689	18.8406717797635	74.5280146193636
CXorf21	2.83544375643764	15.1902028635575	1	15.031129555705	1.15492425868848	20.0982801196721	3.0448362391683	35.948190719854	4.2021091164536
CXorf23	2.89352881618398	1.394203120288	1.28934324283132	1.2966679702895	1.15492425868848	3.78271330483014	1.27135301380419	1.46077454522074	55.4781853323876
CYB561	21.3230631319037	1.0411581521333	17.9777136377285	3.72988177238751	10.0993270910894	35.1886738357456	6.40154402796401	1.46077454522074	4.2021091164536
CYB561A3	20.6508846215654	381.800396334859	31.4478743049385	39.4705150005023	19.7484843061037	22.5403558757096	35.1997461963318	103.582734437581	4.2021091164536
CYBB	7.98509207799375	92.7322100978195	14.3656879593401	210.475819337796	12.417458708784	208.769809208995	8.99762048995215	52.7350235102079	46.0133319126096
CYFIP1	1.91422609111255	1.0411581521333	5.71556656376066	19.054576962102	1.15492425868848	22.0716654114254	1.27585644721967	56.8889683631031	4.2021091164536
CYP1B1	1.05979217346883	1.0411581521333	1.15425685101374	15.6490412996118	1.15492425868848	1.06217133082778	1.27699694071441	1.46077454522074	4.2021091164536
CYP27A1	3.67133441996087	1.0411581521333	1	54.6423335474463	3.09248487598066	1.99368026380377	1	1.46077454522074	4.2021091164536
CYP3A5	1.05979217346883	6.49173410015059	7.26425798242563	1	2.8163016898223	1.06217133082778	14.2115218622993	7.2364171583827	4.2021091164536
CYSLTR1	1.05979217346883	57.0784028533788	11.5761371717434	34.0688693528997	6.91544301056551	32.5090656578281	9.85304439457715	23.2300852733651	4.2021091164536
CYTH3	7.89340612168626	1.0411581521333	1	1	1.15492425868848	2.16298708845313	1.43104477872221	1.46077454522074	4.2021091164536
CYTL1	1.05979217346883	1.0411581521333	1	2.54075134423512	38.2074210513643	1.06217133082778	3.22174225167746	1.46077454522074	4.2021091164536
DAAM1	6.02394393345295	7.610146861711	14.5583803844364	1.29084456512846	13.2684775614203	7.2060660721634	6.67325747642431	1.46077454522074	216.423106491251
DAB2	1.05979217346883	1.0411581521333	1	4.20946599686048	46.9048254637546	1.06217133082778	2.53660198322471	20.7568160894616	162.748870936264
DBN1	16.2524480504596	1.0411581521333	2.03471310468401	5.96880637792243	1.15492425868848	3.81368472777715	9.44295535767786	1.46077454522074	61.5836661150863
DEGS2	1.05979217346883	7.58618333911405	1	1	12.5061521347165	1.06217133082778	1.30134828064431	1.46077454522074	4.2021091164536
DENND2D	157.669469925951	67.6695841432632	185.087997832708	36.2195762228878	234.855231272515	13.3145948744442	203.955159405567	38.2649415544821	4.2021091164536
DENND5B	1.05979217346883	18.1968753544123	1.22247624283932	3.01472831970394	1.15492425868848	1.06217133082778	1	6.40205965542863	4.2021091164536
DENND6B	6.77514989106332	1.68595824573914	6.58911071256727	75.2312738507695	10.4023235828079	58.1011753978238	6.54773306030523	19.5941975319334	4.2021091164536
DERL3	2.00954702378697	23.2652558763642	1.99681328467636	1.2448010770704	1.15492425868848	1.06217133082778	1	13.3546149514583	4.2021091164536
DET1	2.7286616464129	1.89048200238475	2.15810078956154	6.83188899476853	1.15492425868848	10.6605180561566	7.18069328335671	35.5355351892146	4.2021091164536
DGKA	37.2654206090699	19.4035612256236	67.7328376168655	21.0917198816453	10.9150775648195	12.2501824960035	84.6371353422007	32.4362575471955	4.2021091164536
DGKH	10.63647188979	1.99626667337677	3.65806591456519	1	1.15492425868848	1.06217133082778	2.65004553636164	1.46077454522074	4.2021091164536
DHRS9	1.05979217346883	1.37446389651758	1.13551499686747	3.41783089159907	1.15492425868848	4.11433009212954	1.25402712337195	23.4747827060682	4.2021091164536
DIP2A	32.3161920464882	12.6123237380928	18.688541957937	21.0845644548706	93.3577510355433	18.1709661999637	38.6523776347217	14.5906909640621	4.2021091164536
DIRAS1	1.05979217346883	10.8773943163738	1	1	1.15492425868848	1.06217133082778	1.11775267239053	1.46077454522074	4.2021091164536
DKFZP761J1410	1.05979217346883	1.0411581521333	2.19466211211415	34.3792637161272	5.85270029762786	19.2715329141126	1.15617779493408	6.02659440680026	4.2021091164536
DKK3	11.5240991747464	2.19306264250625	1	1.30251344900361	1.15492425868848	1.06217133082778	2.15002724871371	1.46077454522074	4.2021091164536
DLEU7	1.05979217346883	1.0411581521333	1	15.8818546466273	1.15492425868848	3.47685395149088	1	1.46077454522074	4.2021091164536
DLG3	6.11413282589348	1.0411581521333	2.09662646010695	1	1.15492425868848	1.06217133082778	1.15344307150369	1.46077454522074	4.2021091164536
DLGAP3	2.95619520554758	2.26294195996268	5.73739250277927	3.03492392323109	1.15492425868848	1.06217133082778	3.47365773757596	17.8970434930967	4.2021091164536
DLL1	4.19340872785562	1.0411581521333	1.06470337785978	1	9.81534514748443	1.06217133082778	1.25800221918628	1.46077454522074	4.2021091164536
DMKN	10.4152213129291	1.0411581521333	1.97352872209623	1	6.00421812945773	1.06217133082778	1	1.46077454522074	4.2021091164536
DMTN	6.25489440313272	1.4597091015413	6.94557269400203	1	1.15492425868848	1.06217133082778	3.48343856760214	1.46077454522074	771.807517896932
DMXL2	6.84922279184488	2.2059989697263	5.39067806036514	46.0923372891825	6.18691288666625	22.0764895802958	2.23304165654575	12.9853657680351	4.2021091164536
DNAAF1	1.05979217346883	1.0411581521333	1.04726103765203	9.66070170579544	1.15492425868848	1.06217133082778	1	1.46077454522074	4.2021091164536
DNAJA3	32.5799989662121	17.6933931302634	22.6544367922408	13.8943925831282	14.1486545141742	20.9692188836325	75.5386780783259	18.5185497803588	4.2021091164536
DNAJB1	294.338149993172	104.091706441272	377.417438103925	103.637402291788	101.222652683131	118.642710205631	467.535157788495	99.5588632157386	4.2021091164536
DNAJC1	170.249524119497	22.0632485872659	53.4510830357207	66.6950983863378	105.726755531802	64.9776334732044	37.0784976863326	53.8928043650218	4.2021091164536
DNAJC10	15.4977930471954	83.044590761333	15.0053118785193	14.5160127435599	19.3076355006576	9.39592136067224	16.2092118958393	15.1630773763659	4.2021091164536
DNAJC27	1.05979217346883	8.20317296908394	2.01697956610241	1	1.15492425868848	1.06217133082778	1	1.46077454522074	4.2021091164536
DNAJC28	1.05979217346883	1.0411581521333	1	1.68509584975468	8.43142771999915	1.06217133082778	1	1.46077454522074	4.2021091164536
DNASE1L3	1.05979217346883	1.0411581521333	1.2480896575322	1.25516890875236	3.09248487598066	3.41308032194509	1	205.656228790038	4.2021091164536
